types,uri,prefLabel,notations,altLabels,definition,exactMatches,inScheme,topConceptOf,isSubjectOfs,collections,casNumbers,inchi,iupacName,pubchem,smiles,formula,vmmParameterIds,seeAlso,inchikey
http://dbpedia.org/ontology/ChemicalCompound|http://dbpedia.org/ontology/ChemicalSubstance|http://www.w3.org/2004/02/skos/core#Concept,https://data.omgeving.vlaanderen.be/id/concept/chemische_stof/STNSYZSNIYTNMI-UHFFFAOYSA-N,ethyleendiamine tetra(methyleen fosfonzuur) (edtmp),EDTMP,ethyleendiamine tetra(methyleen fosfonzuur) (EDTMP),,,https://data.omgeving.vlaanderen.be/id/conceptscheme/chemische_stof,https://data.omgeving.vlaanderen.be/id/conceptscheme/chemische_stof,,,1429-50-1|57011-27-5,"InChI=1S/C6H20N2O12P4.H3N/c9-21(10,11)3-7(4-22(12,13)14)1-2-8(5-23(15,16)17)6-24(18,19)20;/h1-6H2,(H2,9,10,11)(H2,12,13,14)(H2,15,16,17)(H2,18,19,20);1H3",azane; [2-(bis(phosphonomethyl)amino)ethyl-(phosphonomethyl)amino]methylphosphonic acid,162806,C(CN(CP(=O)(O)O)CP(=O)(O)O)N(CP(=O)(O)O)CP(=O)(O)O.N,C6H23N3O12P4,,https://pubchem.ncbi.nlm.nih.gov/compound/162806,InChIKey=STNSYZSNIYTNMI-UHFFFAOYSA-N
http://dbpedia.org/ontology/ChemicalCompound|http://dbpedia.org/ontology/ChemicalSubstance|http://www.w3.org/2004/02/skos/core#Concept,https://data.omgeving.vlaanderen.be/id/concept/chemische_stof/STRTXDFFNXSZQB-UHFFFAOYSA-N,calciumcyanamide,CacaAd,,,,https://data.omgeving.vlaanderen.be/id/conceptscheme/chemische_stof,https://data.omgeving.vlaanderen.be/id/conceptscheme/chemische_stof,,,156-62-7,InChI=1S/CH2N2.Ca/c2-1-3;/h2H2;/q;+2,CALCIUM CYANAMIDE,21917771,C(#N)N.[Ca+2],CH2CaN2+2,,https://pubchem.ncbi.nlm.nih.gov/compound/21917771,InChIKey=STRTXDFFNXSZQB-UHFFFAOYSA-N
http://dbpedia.org/ontology/ChemicalCompound|http://dbpedia.org/ontology/ChemicalSubstance|http://www.w3.org/2004/02/skos/core#Concept,https://data.omgeving.vlaanderen.be/id/concept/chemische_stof/STUSTWKEFDQFFZ-UHFFFAOYSA-N,chloordimeform,ClDmfm,,,,https://data.omgeving.vlaanderen.be/id/conceptscheme/chemische_stof,https://data.omgeving.vlaanderen.be/id/conceptscheme/chemische_stof,,,6164-98-3,"InChI=1S/C10H13ClN2/c1-8-6-9(11)4-5-10(8)12-7-13(2)3/h4-7H,1-3H3","N'-(4-Chloro-2-methylphenyl)-N,N-dimethylmethanimidamide",22544,CC1=C(C=CC(=C1)Cl)N=CN(C)C,C10H13ClN2,,https://pubchem.ncbi.nlm.nih.gov/compound/22544,InChIKey=STUSTWKEFDQFFZ-UHFFFAOYSA-N
http://dbpedia.org/ontology/ChemicalCompound|http://dbpedia.org/ontology/ChemicalSubstance|http://www.w3.org/2004/02/skos/core#Concept,https://data.omgeving.vlaanderen.be/id/concept/chemische_stof/STVZJERGLQHEKB-UHFFFAOYSA-N,"2-propeenzuur,2-methyl-,1,1'-(1,2-ethaandiyl)ester",2C3ezr2C1y11,,,,https://data.omgeving.vlaanderen.be/id/conceptscheme/chemische_stof,https://data.omgeving.vlaanderen.be/id/conceptscheme/chemische_stof,,,12738-39-5|97-90-5|154855-14-8|216753-70-7|25721-76-0|156168-97-7|25852-47-5|73212-53-0|156932-37-5|121978-90-3|205501-13-9|156940-26-0|56480-56-9|92308-31-1|108772-05-0|138533-09-2|62886-53-7|130865-23-5|138454-60-1|81897-47-4|37311-07-2|37211-46-4|141104-76-9|135623-36-8|51026-92-7|170006-96-9|121266-93-1,"InChI=1S/C10H14O4/c1-7(2)9(11)13-5-6-14-10(12)8(3)4/h1,3,5-6H2,2,4H3",2-(2-methylprop-2-enoyloxy)ethyl 2-methylprop-2-enoate,7355,CC(=C)C(=O)OCCOC(=O)C(=C)C,C10H14O4,,https://pubchem.ncbi.nlm.nih.gov/compound/7355,InChIKey=STVZJERGLQHEKB-UHFFFAOYSA-N
http://dbpedia.org/ontology/ChemicalCompound|http://dbpedia.org/ontology/ChemicalSubstance|http://www.w3.org/2004/02/skos/core#Concept,https://data.omgeving.vlaanderen.be/id/concept/chemische_stof/SUBDBMMJDZJVOS-UHFFFAOYSA-N,omeprazol,ompzl,,,,https://data.omgeving.vlaanderen.be/id/conceptscheme/chemische_stof,https://data.omgeving.vlaanderen.be/id/conceptscheme/chemische_stof,,,73590-58-6|172964-80-6|131959-78-9,"InChI=1S/C17H19N3O3S/c1-10-8-18-15(11(2)16(10)23-4)9-24(21)17-19-13-6-5-12(22-3)7-14(13)20-17/h5-8H,9H2,1-4H3,(H,19,20)","6-methoxy-2-[(4-methoxy-3,5-dimethylpyridin-2-yl)methylsulfinyl]-1H-benzimidazole",4594,CC1=CN=C(C(=C1OC)C)CS(=O)C2=NC3=C(N2)C=C(C=C3)OC,C17H19N3O3S,,https://pubchem.ncbi.nlm.nih.gov/compound/4594,InChIKey=SUBDBMMJDZJVOS-UHFFFAOYSA-N
http://dbpedia.org/ontology/ChemicalCompound|http://dbpedia.org/ontology/ChemicalSubstance|http://www.w3.org/2004/02/skos/core#Concept,https://data.omgeving.vlaanderen.be/id/concept/chemische_stof/SUDHEDJJFGYYPL-UHFFFAOYSA-N,ethyl dimethylcarbamaat,C2yDC1ycbmt,,,,https://data.omgeving.vlaanderen.be/id/conceptscheme/chemische_stof,https://data.omgeving.vlaanderen.be/id/conceptscheme/chemische_stof,,,687-48-9,"InChI=1S/C5H11NO2/c1-4-8-5(7)6(2)3/h4H2,1-3H3","Ethyl N,N-dimethylcarbamate",12709,CCOC(=O)N(C)C,C5H11NO2,,https://pubchem.ncbi.nlm.nih.gov/compound/12709,InChIKey=SUDHEDJJFGYYPL-UHFFFAOYSA-N
http://dbpedia.org/ontology/ChemicalCompound|http://dbpedia.org/ontology/ChemicalSubstance|http://www.w3.org/2004/02/skos/core#Concept,https://data.omgeving.vlaanderen.be/id/concept/chemische_stof/SUIQUYDRLGGZOL-RCWTXCDDSA-N,levofloxacine,levfxcne,,,,https://data.omgeving.vlaanderen.be/id/conceptscheme/chemische_stof,https://data.omgeving.vlaanderen.be/id/conceptscheme/chemische_stof,,,138199-71-0|100986-85-4,"InChI=1S/2C18H20FN3O4.H2O/c2*1-10-9-26-17-14-11(16(23)12(18(24)25)8-22(10)14)7-13(19)15(17)21-5-3-20(2)4-6-21;/h2*7-8,10H,3-6,9H2,1-2H3,(H,24,25);1H2/t2*10-;/m00./s1",,3033924,CC1COC2=C3N1C=C(C(=O)C3=CC(=C2N4CCN(CC4)C)F)C(=O)O.CC1COC2=C3N1C=C(C(=O)C3=CC(=C2N4CCN(CC4)C)F)C(=O)O.O,C36H42F2N6O9,,https://pubchem.ncbi.nlm.nih.gov/compound/3033924,InChIKey=SUIQUYDRLGGZOL-RCWTXCDDSA-N
http://dbpedia.org/ontology/ChemicalCompound|http://dbpedia.org/ontology/ChemicalSubstance|http://www.w3.org/2004/02/skos/core#Concept,https://data.omgeving.vlaanderen.be/id/concept/chemische_stof/SUJUOAZFECLBOA-UHFFFAOYSA-N,tritriacontaan,C33a,,,,https://data.omgeving.vlaanderen.be/id/conceptscheme/chemische_stof,https://data.omgeving.vlaanderen.be/id/conceptscheme/chemische_stof,,,630-05-7,"InChI=1S/C33H68/c1-3-5-7-9-11-13-15-17-19-21-23-25-27-29-31-33-32-30-28-26-24-22-20-18-16-14-12-10-8-6-4-2/h3-33H2,1-2H3",Tritriacontane,12411,CCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCC,C33H68,,https://pubchem.ncbi.nlm.nih.gov/compound/12411,InChIKey=SUJUOAZFECLBOA-UHFFFAOYSA-N
http://dbpedia.org/ontology/ChemicalCompound|http://dbpedia.org/ontology/ChemicalSubstance|http://www.w3.org/2004/02/skos/core#Concept,https://data.omgeving.vlaanderen.be/id/concept/chemische_stof/SUKJFIGYRHOWBL-UHFFFAOYSA-N,natriumhypochloriet,NaOCl,,,,https://data.omgeving.vlaanderen.be/id/conceptscheme/chemische_stof,https://data.omgeving.vlaanderen.be/id/conceptscheme/chemische_stof,,,56172-57-7|8007-59-8|7681-52-9|227453-69-2,InChI=1S/ClO.Na/c1-2;/q-1;+1,SODIUM HYPOCHLORITE,24340,[O-]Cl.[Na+],ClNaO,,https://pubchem.ncbi.nlm.nih.gov/compound/24340,InChIKey=SUKJFIGYRHOWBL-UHFFFAOYSA-N
http://dbpedia.org/ontology/ChemicalCompound|http://dbpedia.org/ontology/ChemicalSubstance|http://www.w3.org/2004/02/skos/core#Concept,https://data.omgeving.vlaanderen.be/id/concept/chemische_stof/SUPCQIBBMFXVTL-UHFFFAOYSA-N,ethylmethacrylaat,C2ymtclt,ethylmetacrylaat,,,https://data.omgeving.vlaanderen.be/id/conceptscheme/chemische_stof,https://data.omgeving.vlaanderen.be/id/conceptscheme/chemische_stof,,,97-63-2|9003-42-3|179799-95-2|137431-11-9|133775-64-1|187170-02-1|61584-93-8|128440-92-6,"InChI=1S/C6H10O2/c1-4-8-6(7)5(2)3/h2,4H2,1,3H3",ethyl 2-methylprop-2-enoate,7343,CCOC(=O)C(=C)C,C6H10O2,,https://pubchem.ncbi.nlm.nih.gov/compound/7343,InChIKey=SUPCQIBBMFXVTL-UHFFFAOYSA-N
http://dbpedia.org/ontology/ChemicalCompound|http://dbpedia.org/ontology/ChemicalSubstance|http://www.w3.org/2004/02/skos/core#Concept,https://data.omgeving.vlaanderen.be/id/concept/chemische_stof/SUSRORUBZHMPCO-UHFFFAOYSA-N,bifenox,bfnx,,,http://dd.eionet.europa.eu/vocabulary/wise/ObservedProperty/CAS_42576-02-3,https://data.omgeving.vlaanderen.be/id/conceptscheme/chemische_stof,https://data.omgeving.vlaanderen.be/id/conceptscheme/chemische_stof,,https://data.omgeving.vlaanderen.be/id/collection/chemische_stof/water,42576-02-3,"InChI=1S/C14H9Cl2NO5/c1-21-14(18)10-7-9(3-4-12(10)17(19)20)22-13-5-2-8(15)6-11(13)16/h2-7H,1H3","Methyl 5-(2,4-dichlorophenoxy)-2-nitrobenzoate",39230,COC(=O)C1=C(C=CC(=C1)OC2=C(C=C(C=C2)Cl)Cl)[N+](=O)[O-],C14H9Cl2NO5,1522,https://pubchem.ncbi.nlm.nih.gov/compound/39230,InChIKey=SUSRORUBZHMPCO-UHFFFAOYSA-N
http://dbpedia.org/ontology/ChemicalCompound|http://dbpedia.org/ontology/ChemicalSubstance|http://www.w3.org/2004/02/skos/core#Concept,https://data.omgeving.vlaanderen.be/id/concept/chemische_stof/SUVIGLJNEAMWEG-UHFFFAOYSA-N,1-propaanthiol,1C3atol,,,,https://data.omgeving.vlaanderen.be/id/conceptscheme/chemische_stof,https://data.omgeving.vlaanderen.be/id/conceptscheme/chemische_stof,,,79869-58-2|107-03-9|51285-52-0,"InChI=1S/C3H8S/c1-2-3-4/h4H,2-3H2,1H3",Propane-1-thiol,7848,CCCS,C3H8S,,https://pubchem.ncbi.nlm.nih.gov/compound/7848,InChIKey=SUVIGLJNEAMWEG-UHFFFAOYSA-N
http://dbpedia.org/ontology/ChemicalCompound|http://dbpedia.org/ontology/ChemicalSubstance|http://www.w3.org/2004/02/skos/core#Concept,https://data.omgeving.vlaanderen.be/id/concept/chemische_stof/SVOAUHHKPGKPQK-UHFFFAOYSA-N,chloorflurenol,clfrnl,,,,https://data.omgeving.vlaanderen.be/id/conceptscheme/chemische_stof,https://data.omgeving.vlaanderen.be/id/conceptscheme/chemische_stof,,,2464-37-1,"InChI=1S/C14H9ClO3/c15-8-5-6-10-9-3-1-2-4-11(9)14(18,13(16)17)12(10)7-8/h1-7,18H,(H,16,17)",2-CHLORO-9-HYDROXYFLUORENE-9-CARBOXYLIC ACID,17169,C1=CC=C2C(=C1)C3=C(C2(C(=O)O)O)C=C(C=C3)Cl,C14H9ClO3,,https://pubchem.ncbi.nlm.nih.gov/compound/17169,InChIKey=SVOAUHHKPGKPQK-UHFFFAOYSA-N
http://dbpedia.org/ontology/ChemicalCompound|http://dbpedia.org/ontology/ChemicalSubstance|http://www.w3.org/2004/02/skos/core#Concept,https://data.omgeving.vlaanderen.be/id/concept/chemische_stof/SVONRAPFKPVNKG-UHFFFAOYSA-N,ethoxyethylacetaat,C2oxC2yactt,,,,https://data.omgeving.vlaanderen.be/id/conceptscheme/chemische_stof,https://data.omgeving.vlaanderen.be/id/conceptscheme/chemische_stof,,,111-15-9,"InChI=1S/C6H12O3/c1-3-8-4-5-9-6(2)7/h3-5H2,1-2H3",2-Ethoxyethyl acetate,8095,CCOCCOC(=O)C,C6H12O3,,https://pubchem.ncbi.nlm.nih.gov/compound/8095,InChIKey=SVONRAPFKPVNKG-UHFFFAOYSA-N
http://dbpedia.org/ontology/ChemicalCompound|http://dbpedia.org/ontology/ChemicalSubstance|http://www.w3.org/2004/02/skos/core#Concept,https://data.omgeving.vlaanderen.be/id/concept/chemische_stof/SVTBMSDMJJWYQN-UHFFFAOYSA-N,hexyleen glycol,C6yegcl,,,,https://data.omgeving.vlaanderen.be/id/conceptscheme/chemische_stof,https://data.omgeving.vlaanderen.be/id/conceptscheme/chemische_stof,,,99113-75-4|107-41-5,"InChI=1S/C6H14O2/c1-5(7)4-6(2,3)8/h5,7-8H,4H2,1-3H3","2-Methylpentane-2,4-diol",7870,CC(CC(C)(C)O)O,C6H14O2,,https://pubchem.ncbi.nlm.nih.gov/compound/7870,InChIKey=SVTBMSDMJJWYQN-UHFFFAOYSA-N
http://dbpedia.org/ontology/ChemicalCompound|http://dbpedia.org/ontology/ChemicalSubstance|http://www.w3.org/2004/02/skos/core#Concept,https://data.omgeving.vlaanderen.be/id/concept/chemische_stof/SWFNPENEBHAHEB-UHFFFAOYSA-N,2-amino-4-chloorfenol,2Ao4ClFol,,,http://dd.eionet.europa.eu/vocabulary/wise/ObservedProperty/CAS_95-85-2,https://data.omgeving.vlaanderen.be/id/conceptscheme/chemische_stof,https://data.omgeving.vlaanderen.be/id/conceptscheme/chemische_stof,,https://data.omgeving.vlaanderen.be/id/collection/chemische_stof/water,95-85-2,"InChI=1S/C6H6ClNO/c7-4-1-2-6(9)5(8)3-4/h1-3,9H,8H2",2-Amino-4-chlorophenol,7265,C1=CC(=C(C=C1Cl)N)O,C6H6ClNO,348,https://pubchem.ncbi.nlm.nih.gov/compound/7265,InChIKey=SWFNPENEBHAHEB-UHFFFAOYSA-N
http://dbpedia.org/ontology/ChemicalCompound|http://dbpedia.org/ontology/ChemicalSubstance|http://www.w3.org/2004/02/skos/core#Concept,https://data.omgeving.vlaanderen.be/id/concept/chemische_stof/SWQJXJOGLNCZEY-UHFFFAOYSA-N,helium,He,,,,https://data.omgeving.vlaanderen.be/id/conceptscheme/chemische_stof,https://data.omgeving.vlaanderen.be/id/conceptscheme/chemische_stof,,,494798-31-1|71086-78-7|14762-55-1|7440-59-7,InChI=1S/He,HELIUM,23987,[He],He,,https://pubchem.ncbi.nlm.nih.gov/compound/23987,InChIKey=SWQJXJOGLNCZEY-UHFFFAOYSA-N
http://dbpedia.org/ontology/ChemicalCompound|http://dbpedia.org/ontology/ChemicalSubstance|http://www.w3.org/2004/02/skos/core#Concept,https://data.omgeving.vlaanderen.be/id/concept/chemische_stof/SWXVUIWOUIDPGS-UHFFFAOYSA-N,4-hydroxy-4-methyl-2-pentanon,4Hox4C1y2C5o,,,,https://data.omgeving.vlaanderen.be/id/conceptscheme/chemische_stof,https://data.omgeving.vlaanderen.be/id/conceptscheme/chemische_stof,"LUC/IV/007, LUC/IV/012, LUC/IV/000VLAR II bijl. 4.4.2",https://data.omgeving.vlaanderen.be/id/collection/chemische_stof/lucht,123-42-2,"InChI=1S/C6H12O2/c1-5(7)4-6(2,3)8/h8H,4H2,1-3H3",4-Hydroxy-4-methylpentan-2-one,31256,CC(=O)CC(C)(C)O,C6H12O2,,https://pubchem.ncbi.nlm.nih.gov/compound/31256,InChIKey=SWXVUIWOUIDPGS-UHFFFAOYSA-N
http://dbpedia.org/ontology/ChemicalCompound|http://dbpedia.org/ontology/ChemicalSubstance|http://www.w3.org/2004/02/skos/core#Concept,https://data.omgeving.vlaanderen.be/id/concept/chemische_stof/SXDBWCPKPHAZSM-UHFFFAOYSA-M,bromaat,BrO3,,,http://dd.eionet.europa.eu/vocabulary/wise/ObservedProperty/CAS_15541-45-4,https://data.omgeving.vlaanderen.be/id/conceptscheme/chemische_stof,https://data.omgeving.vlaanderen.be/id/conceptscheme/chemische_stof,,https://data.omgeving.vlaanderen.be/id/collection/chemische_stof/water,15541-45-4,"InChI=1S/BrHO3/c2-1(3)4/h(H,2,3,4)/p-1",bromate,84979,[O-]Br(=O)=O,BrO3-,1532,https://pubchem.ncbi.nlm.nih.gov/compound/84979,InChIKey=SXDBWCPKPHAZSM-UHFFFAOYSA-M
http://dbpedia.org/ontology/ChemicalCompound|http://dbpedia.org/ontology/ChemicalSubstance|http://www.w3.org/2004/02/skos/core#Concept,https://data.omgeving.vlaanderen.be/id/concept/chemische_stof/SXFLURRQRFKBNN-UHFFFAOYSA-N,"3,3',4,5-tetrachloorbifenyl",PCB78,,,,https://data.omgeving.vlaanderen.be/id/conceptscheme/chemische_stof,https://data.omgeving.vlaanderen.be/id/conceptscheme/chemische_stof,,,70362-49-1,InChI=1S/C12H6Cl4/c13-9-3-1-2-7(4-9)8-5-10(14)12(16)11(15)6-8/h1-6H,"1,2,3-trichloro-5-(3-chlorophenyl)benzene",63101,C1=CC(=CC(=C1)Cl)C2=CC(=C(C(=C2)Cl)Cl)Cl,C12H6Cl4,,https://pubchem.ncbi.nlm.nih.gov/compound/63101,InChIKey=SXFLURRQRFKBNN-UHFFFAOYSA-N
http://dbpedia.org/ontology/ChemicalCompound|http://dbpedia.org/ontology/ChemicalSubstance|http://www.w3.org/2004/02/skos/core#Concept,https://data.omgeving.vlaanderen.be/id/concept/chemische_stof/SXHLTVKPNQVZGL-UHFFFAOYSA-N,"2,3,3'-trichloorbifenyl",PCB20,,,,https://data.omgeving.vlaanderen.be/id/conceptscheme/chemische_stof,https://data.omgeving.vlaanderen.be/id/conceptscheme/chemische_stof,,,38444-84-7,InChI=1S/C12H7Cl3/c13-9-4-1-3-8(7-9)10-5-2-6-11(14)12(10)15/h1-7H,"1,2-dichloro-3-(3-chlorophenyl)benzene",38034,C1=CC(=CC(=C1)Cl)C2=C(C(=CC=C2)Cl)Cl,C12H7Cl3,,https://pubchem.ncbi.nlm.nih.gov/compound/38034,InChIKey=SXHLTVKPNQVZGL-UHFFFAOYSA-N
http://dbpedia.org/ontology/ChemicalCompound|http://dbpedia.org/ontology/ChemicalSubstance|http://www.w3.org/2004/02/skos/core#Concept,https://data.omgeving.vlaanderen.be/id/concept/chemische_stof/SXPWTBGAZSPLHA-UHFFFAOYSA-M,benzyldimethylhexadecylammoniumchloride,benzDC1yC16y,,,,https://data.omgeving.vlaanderen.be/id/conceptscheme/chemische_stof,https://data.omgeving.vlaanderen.be/id/conceptscheme/chemische_stof,,,122-18-9|89004-36-4|60484-28-8|10328-34-4,"InChI=1S/C25H46N.ClH/c1-4-5-6-7-8-9-10-11-12-13-14-15-16-20-23-26(2,3)24-25-21-18-17-19-22-25;/h17-19,21-22H,4-16,20,23-24H2,1-3H3;1H/q+1;/p-1",benzyl-hexadecyl-dimethylazanium chloride,31202,CCCCCCCCCCCCCCCC[N+](C)(C)CC1=CC=CC=C1.[Cl-],C25H46ClN,,https://pubchem.ncbi.nlm.nih.gov/compound/31202,InChIKey=SXPWTBGAZSPLHA-UHFFFAOYSA-M
http://dbpedia.org/ontology/ChemicalCompound|http://dbpedia.org/ontology/ChemicalSubstance|http://www.w3.org/2004/02/skos/core#Concept,https://data.omgeving.vlaanderen.be/id/concept/chemische_stof/SXQBHARYMNFBPS-UHFFFAOYSA-N,"indeno(1,2,3-c,d)pyreen",InP,"indeno(1,2,3-cd)pyreen|indeno(1,2,3-cd)pyreen (b)",,http://dd.eionet.europa.eu/vocabulary/wise/ObservedProperty/CAS_193-39-5,https://data.omgeving.vlaanderen.be/id/conceptscheme/chemische_stof,https://data.omgeving.vlaanderen.be/id/conceptscheme/chemische_stof,LUC/VI/001VLAR II (D2),https://data.omgeving.vlaanderen.be/id/collection/chemische_stof/lucht|https://data.omgeving.vlaanderen.be/id/collection/chemische_stof/water,348085-46-1|193-39-5,InChI=1S/C22H12/c1-2-7-17-16(6-1)18-11-10-14-9-8-13-4-3-5-15-12-19(17)22(18)21(14)20(13)15/h1-12H,,9131,C1=CC=C2C(=C1)C3=C4C2=CC5=CC=CC6=C5C4=C(C=C6)C=C3,C22H12,431|1432,https://pubchem.ncbi.nlm.nih.gov/compound/9131,InChIKey=SXQBHARYMNFBPS-UHFFFAOYSA-N
http://dbpedia.org/ontology/ChemicalCompound|http://dbpedia.org/ontology/ChemicalSubstance|http://www.w3.org/2004/02/skos/core#Concept,https://data.omgeving.vlaanderen.be/id/concept/chemische_stof/SXRSQZLOMIGNAQ-UHFFFAOYSA-N,glutaaraldehyde,glutAh,,,,https://data.omgeving.vlaanderen.be/id/conceptscheme/chemische_stof,https://data.omgeving.vlaanderen.be/id/conceptscheme/chemische_stof,,,107950-89-0|37245-61-7|111-30-8|29257-65-6|79215-57-9,"InChI=1S/C5H8O2/c6-4-2-1-3-5-7/h4-5H,1-3H2",Pentanedial,3485,C(CC=O)CC=O,C5H8O2,,https://pubchem.ncbi.nlm.nih.gov/compound/3485,InChIKey=SXRSQZLOMIGNAQ-UHFFFAOYSA-N
http://dbpedia.org/ontology/ChemicalCompound|http://dbpedia.org/ontology/ChemicalSubstance|http://www.w3.org/2004/02/skos/core#Concept,https://data.omgeving.vlaanderen.be/id/concept/chemische_stof/SXZSFWHOSHAKMN-UHFFFAOYSA-N,"2,3,4,4',5-pentachloorbifenyl",PCB114,"2,3,4,4',5-pentachloorbifenyl (pcb114)|PCB 114|pcb 114",,http://dd.eionet.europa.eu/vocabulary/wise/ObservedProperty/CAS_74472-37-0,https://data.omgeving.vlaanderen.be/id/conceptscheme/chemische_stof,https://data.omgeving.vlaanderen.be/id/conceptscheme/chemische_stof,LUC/VI/002VLAR III (D3) 'dioxineachtige PCB's',https://data.omgeving.vlaanderen.be/id/collection/chemische_stof/lucht|https://data.omgeving.vlaanderen.be/id/collection/chemische_stof/water,74472-37-0,InChI=1S/C12H5Cl5/c13-7-3-1-6(2-4-7)8-5-9(14)11(16)12(17)10(8)15/h1-5H,"1,2,3,4-tetrachloro-5-(4-chlorophenyl)benzene",53036,C1=CC(=CC=C1C2=CC(=C(C(=C2Cl)Cl)Cl)Cl)Cl,C12H5Cl5,1371,https://pubchem.ncbi.nlm.nih.gov/compound/53036,InChIKey=SXZSFWHOSHAKMN-UHFFFAOYSA-N
http://dbpedia.org/ontology/ChemicalCompound|http://dbpedia.org/ontology/ChemicalSubstance|http://www.w3.org/2004/02/skos/core#Concept,https://data.omgeving.vlaanderen.be/id/concept/chemische_stof/SYDNSSSQVSOXTN-UHFFFAOYSA-N,2-nitro-p-cresol,2NO2pcsl,,,,https://data.omgeving.vlaanderen.be/id/conceptscheme/chemische_stof,https://data.omgeving.vlaanderen.be/id/conceptscheme/chemische_stof,,,68137-08-6|12167-20-3|119-33-5,"InChI=1S/C7H7NO3/c1-5-2-3-7(9)6(4-5)8(10)11/h2-4,9H,1H3",4-Methyl-2-nitrophenol,8391,CC1=CC(=C(C=C1)O)[N+](=O)[O-],C7H7NO3,,https://pubchem.ncbi.nlm.nih.gov/compound/8391,InChIKey=SYDNSSSQVSOXTN-UHFFFAOYSA-N
http://dbpedia.org/ontology/ChemicalCompound|http://dbpedia.org/ontology/ChemicalSubstance|http://www.w3.org/2004/02/skos/core#Concept,https://data.omgeving.vlaanderen.be/id/concept/chemische_stof/SYJFEGQWDCRVNX-UHFFFAOYSA-N,diquat,Dqt,,,,https://data.omgeving.vlaanderen.be/id/conceptscheme/chemische_stof,https://data.omgeving.vlaanderen.be/id/conceptscheme/chemische_stof,,,2764-72-9,"InChI=1S/C12H12N2/c1-3-7-13-9-10-14-8-4-2-6-12(14)11(13)5-1/h1-8H,9-10H2/q+2",,6795,C1C[N+]2=CC=CC=C2C3=CC=CC=[N+]31,C12H12N2+2,,https://pubchem.ncbi.nlm.nih.gov/compound/6795,InChIKey=SYJFEGQWDCRVNX-UHFFFAOYSA-N
http://dbpedia.org/ontology/ChemicalCompound|http://dbpedia.org/ontology/ChemicalSubstance|http://www.w3.org/2004/02/skos/core#Concept,https://data.omgeving.vlaanderen.be/id/concept/chemische_stof/SYQBFIAQOQZEGI-FTXFMUIASA-N,osmium 185,Os185,,,,https://data.omgeving.vlaanderen.be/id/conceptscheme/chemische_stof,https://data.omgeving.vlaanderen.be/id/conceptscheme/chemische_stof,,,15766-50-4,InChI=1S/Os/i1-5,,167423,[Os],Os,,https://pubchem.ncbi.nlm.nih.gov/compound/167423,InChIKey=SYQBFIAQOQZEGI-FTXFMUIASA-N
http://dbpedia.org/ontology/ChemicalCompound|http://dbpedia.org/ontology/ChemicalSubstance|http://www.w3.org/2004/02/skos/core#Concept,https://data.omgeving.vlaanderen.be/id/concept/chemische_stof/SYQBFIAQOQZEGI-UHFFFAOYSA-N,osmium,Os,,,,https://data.omgeving.vlaanderen.be/id/conceptscheme/chemische_stof,https://data.omgeving.vlaanderen.be/id/conceptscheme/chemische_stof,,,7440-04-2,InChI=1S/Os,OSMIUM,23937,[Os],Os,,https://pubchem.ncbi.nlm.nih.gov/compound/23937,InChIKey=SYQBFIAQOQZEGI-UHFFFAOYSA-N
http://dbpedia.org/ontology/ChemicalCompound|http://dbpedia.org/ontology/ChemicalSubstance|http://www.w3.org/2004/02/skos/core#Concept,https://data.omgeving.vlaanderen.be/id/concept/chemische_stof/SYUHGPGVQRZVTB-UHFFFAOYSA-N,radon,Rn,,,,https://data.omgeving.vlaanderen.be/id/conceptscheme/chemische_stof,https://data.omgeving.vlaanderen.be/id/conceptscheme/chemische_stof,,,10043-92-2,InChI=1S/Rn,RADON,24857,[Rn],Rn,,https://pubchem.ncbi.nlm.nih.gov/compound/24857,InChIKey=SYUHGPGVQRZVTB-UHFFFAOYSA-N
http://dbpedia.org/ontology/ChemicalCompound|http://dbpedia.org/ontology/ChemicalSubstance|http://www.w3.org/2004/02/skos/core#Concept,https://data.omgeving.vlaanderen.be/id/concept/chemische_stof/SZEMGTQCPRNXEG-UHFFFAOYSA-M,trimethyloctadecylammonium bromide,TC1yC18yNH4B,,,,https://data.omgeving.vlaanderen.be/id/conceptscheme/chemische_stof,https://data.omgeving.vlaanderen.be/id/conceptscheme/chemische_stof,,,1120-02-1,"InChI=1S/C21H46N.BrH/c1-5-6-7-8-9-10-11-12-13-14-15-16-17-18-19-20-21-22(2,3)4;/h5-21H2,1-4H3;1H/q+1;/p-1",trimethyl-octadecylazanium bromide,70708,CCCCCCCCCCCCCCCCCC[N+](C)(C)C.[Br-],C21H46BrN,,https://pubchem.ncbi.nlm.nih.gov/compound/70708,InChIKey=SZEMGTQCPRNXEG-UHFFFAOYSA-M
